50;coastal_bunker;2974.00;9.50;785.00;-1.57;0
50;dockyard;2974.00;9.50;784.00;-1.57;0
50;anti_air_building;2984.00;10.48;779.00;0.65;0
50;anti_air_building;2981.00;10.88;784.00;4.77;0
50;anti_air_building;2988.00;10.50;788.00;0.04;0
50;synthetic_refinery;2996.00;10.25;766.00;4.17;0
50;radar_station;2986.00;10.80;780.00;1.78;0
50;rocket_site;2992.00;10.85;777.00;3.21;0
50;nuclear_reactor;2976.00;10.32;781.00;6.23;0
51;arms_factory;3082.00;10.80;791.00;2.48;0
51;arms_factory;3097.00;11.75;794.00;5.14;0
51;arms_factory;3091.00;12.30;818.00;2.98;0
51;arms_factory;3085.00;11.80;813.00;4.19;0
51;arms_factory;3062.00;11.00;796.00;0.92;0
51;arms_factory;3068.00;10.60;793.00;3.59;0
51;industrial_complex;3087.00;11.85;835.00;6.25;0
51;industrial_complex;3053.00;11.45;815.00;2.64;0
51;industrial_complex;3058.00;11.10;813.00;5.65;0
51;industrial_complex;3088.00;11.40;799.00;2.04;0
51;industrial_complex;3095.00;11.20;784.00;4.70;0
51;industrial_complex;3088.00;11.93;829.00;2.54;0
51;air_base;3077.00;11.40;813.00;4.10;0
51;bunker;3074.00;11.20;802.00;0.48;0
51;bunker;3072.00;11.45;815.00;3.15;0
51;bunker;3082.00;10.90;799.00;6.16;0
51;bunker;3100.00;12.48;803.00;1.09;0
51;bunker;3066.00;11.40;808.00;5.21;0
51;bunker;3068.00;12.07;830.00;1.59;0
51;bunker;3056.00;11.45;819.00;3.15;0
51;bunker;3062.00;11.25;800.00;0.99;0
51;bunker;3079.00;11.95;833.00;3.66;0
51;bunker;3084.00;11.60;826.00;0.04;0
51;bunker;3093.00;11.63;800.00;1.60;0
51;bunker;3064.00;10.07;781.00;5.72;0
51;bunker;3091.00;11.80;808.00;0.65;0
51;bunker;3096.00;12.78;828.00;4.77;0
51;bunker;3085.00;11.00;793.00;0.04;0
51;bunker;3089.00;10.80;786.00;4.17;0
51;bunker;3071.00;10.93;795.00;5.37;0
51;bunker;3093.00;12.15;815.00;3.21;0
51;bunker;3067.00;10.30;788.00;6.23;0
51;anti_air_building;3065.00;11.40;817.00;1.16;0
51;anti_air_building;3071.00;11.15;801.00;5.28;0
51;anti_air_building;3096.00;11.48;788.00;0.55;0
51;synthetic_refinery;3095.00;11.25;786.00;3.22;0
51;radar_station;3079.00;11.43;809.00;1.32;0
51;rocket_site;3069.00;11.50;811.00;3.73;0
51;nuclear_reactor;3072.00;11.15;804.00;3.83;0
52;arms_factory;3092.00;12.82;867.00;2.98;0
52;arms_factory;3019.00;11.20;824.00;4.19;0
52;arms_factory;3004.00;10.10;835.00;0.92;0
52;arms_factory;3082.00;13.00;855.00;3.59;0
52;arms_factory;3058.00;12.43;872.00;6.25;0
52;arms_factory;3031.00;11.70;852.00;2.64;0
52;industrial_complex;3041.00;9.90;780.00;5.65;0
52;industrial_complex;2996.00;10.82;798.00;2.04;0
52;industrial_complex;3073.00;11.85;862.00;4.70;0
52;industrial_complex;2966.00;10.05;804.00;2.54;0
52;industrial_complex;2971.00;9.82;821.00;4.10;0
52;industrial_complex;3020.00;10.43;787.00;0.48;0
52;air_base;3068.00;12.28;845.00;3.15;0
52;naval_base;2968.00;9.55;820.00;-2.36;1079
52;naval_base;2992.00;9.82;839.00;-2.25;1079
52;naval_base;3005.00;9.50;763.00;0.24;915
52;naval_base;2967.00;9.70;816.00;-2.68;1079
52;bunker;3056.00;12.30;853.00;3.15;0
52;bunker;2998.00;10.85;798.00;0.99;0
52;bunker;3054.00;11.80;868.00;3.66;0
52;bunker;3051.00;11.00;803.00;0.04;0
52;bunker;3049.00;10.05;787.00;1.60;0
52;bunker;3043.00;12.18;835.00;5.72;0
52;bunker;3028.00;10.48;786.00;0.65;0
52;bunker;3013.00;10.78;832.00;4.77;0
52;bunker;3028.00;11.30;798.00;0.04;0
52;bunker;3031.00;11.40;809.00;4.17;0
52;bunker;3051.00;11.85;824.00;5.37;0
52;bunker;3076.00;12.50;850.00;3.21;0
52;bunker;3069.00;12.38;848.00;6.23;0
52;bunker;3043.00;11.70;852.00;1.16;0
52;bunker;3002.00;10.55;780.00;5.28;0
52;bunker;2994.00;9.90;837.00;0.55;0
52;bunker;2984.00;9.90;829.00;3.22;0
52;bunker;3079.00;11.75;878.00;5.88;0
52;bunker;3013.00;11.00;783.00;3.73;0
52;bunker;3045.00;10.57;790.00;3.83;0
52;bunker;3036.00;10.40;783.00;1.67;0
52;bunker;3014.00;11.03;842.00;4.33;0
52;bunker;3058.00;11.80;837.00;0.71;0
52;bunker;2974.00;10.55;803.00;3.73;0
52;bunker;3073.00;11.85;865.00;0.11;0
52;bunker;3018.00;10.70;790.00;2.78;0
52;coastal_bunker;3011.00;9.50;768.00;0.24;0
52;coastal_bunker;3001.00;9.80;843.00;-2.25;0
52;coastal_bunker;2969.00;9.50;821.00;-2.36;0
52;coastal_bunker;2970.00;9.50;797.00;-1.43;0
52;dockyard;2971.00;9.50;824.00;-2.36;0
52;anti_air_building;3041.00;10.90;793.00;0.62;0
52;anti_air_building;2988.00;10.60;811.00;1.83;0
52;anti_air_building;3089.00;12.55;864.00;5.95;0
52;synthetic_refinery;3033.00;11.93;820.00;2.68;0
52;radar_station;3030.00;12.07;824.00;0.33;0
52;rocket_site;3011.00;10.82;803.00;1.73;0
52;nuclear_reactor;3050.00;12.15;847.00;4.40;0
53;arms_factory;3040.00;11.03;872.00;0.92;0
53;arms_factory;3039.00;12.32;951.00;3.59;0
53;arms_factory;2983.00;9.80;847.00;6.25;0
53;arms_factory;3007.00;10.28;856.00;2.64;0
53;arms_factory;3026.00;10.85;925.00;5.65;0
53;arms_factory;3039.00;12.30;942.00;2.04;0
53;industrial_complex;3037.00;11.90;942.00;4.70;0
53;industrial_complex;3035.00;12.28;910.00;2.54;0
53;industrial_complex;3024.00;11.13;921.00;4.10;0
53;industrial_complex;3023.00;11.03;921.00;0.48;0
53;industrial_complex;3000.00;9.95;921.00;3.15;0
53;industrial_complex;3008.00;11.30;920.00;6.16;0
53;air_base;3031.00;12.98;906.00;1.09;0
53;naval_base;2986.00;9.50;871.00;-1.57;1079
53;naval_base;2998.00;9.50;910.00;-1.29;1079
53;naval_base;2984.00;9.50;844.00;0.12;1079
53;naval_base;2970.00;9.50;867.00;-2.55;1079
53;naval_base;2992.00;9.65;917.00;-0.95;1079
53;naval_base;2997.00;9.55;893.00;-2.19;1079
53;naval_base;2980.00;9.50;843.00;-0.79;1079
53;naval_base;3006.00;9.65;848.00;-0.56;1079
53;bunker;3038.00;12.25;899.00;0.65;0
53;bunker;3038.00;11.70;877.00;4.77;0
53;bunker;3040.00;12.68;950.00;0.04;0
53;bunker;2994.00;9.90;847.00;4.17;0
53;bunker;2992.00;9.85;871.00;5.37;0
53;bunker;3004.00;10.53;932.00;3.21;0
53;bunker;3022.00;12.70;886.00;6.23;0
53;bunker;2999.00;9.82;911.00;1.16;0
53;bunker;3027.00;11.68;919.00;5.28;0
53;bunker;3057.00;11.88;898.00;0.55;0
53;bunker;2971.00;10.00;864.00;3.22;0
53;bunker;3005.00;10.60;865.00;5.88;0
53;bunker;3008.00;10.80;885.00;3.73;0
53;bunker;3013.00;10.57;854.00;3.83;0
53;bunker;2971.00;9.55;851.00;1.67;0
53;coastal_bunker;2989.00;9.50;913.00;-0.95;0
53;coastal_bunker;2971.00;9.50;846.00;-0.79;0
53;coastal_bunker;2984.00;9.82;887.00;-1.57;0
53;coastal_bunker;2968.00;9.50;861.00;-2.55;0
53;coastal_bunker;2995.00;9.90;898.00;-2.19;0
53;coastal_bunker;3006.00;9.50;847.00;-0.56;0
53;coastal_bunker;2994.00;9.57;844.00;0.12;0
53;coastal_bunker;2997.00;9.55;910.00;-1.29;0
53;dockyard;2991.00;9.50;917.00;-0.95;0
53;anti_air_building;3007.00;11.15;919.00;2.78;0
53;anti_air_building;3024.00;12.60;889.00;0.62;0
53;anti_air_building;3006.00;10.60;883.00;1.83;0
53;synthetic_refinery;3004.00;10.40;883.00;5.95;0
53;radar_station;3019.00;11.70;899.00;3.68;0
53;rocket_site;3034.00;11.65;884.00;3.90;0
53;nuclear_reactor;3032.00;12.05;884.00;1.73;0
54;arms_factory;3137.00;11.90;750.00;6.25;0
54;arms_factory;3156.00;11.82;740.00;2.64;0
54;arms_factory;3137.00;12.40;739.00;5.65;0
54;arms_factory;3163.00;11.80;727.00;2.04;0
54;arms_factory;3133.00;12.35;787.00;4.70;0
54;arms_factory;3116.00;12.32;804.00;2.54;0
54;industrial_complex;3136.00;12.20;781.00;4.10;0
54;industrial_complex;3190.00;11.40;770.00;0.48;0
54;industrial_complex;3105.00;12.00;783.00;3.15;0
54;industrial_complex;3198.00;11.45;758.00;6.16;0
54;industrial_complex;3152.00;11.88;756.00;1.09;0
54;industrial_complex;3137.00;11.90;775.00;5.21;0
54;air_base;3163.00;11.80;759.00;1.59;0
54;bunker;3111.00;12.55;751.00;3.15;0
54;bunker;3147.00;11.75;757.00;0.99;0
54;bunker;3157.00;12.20;725.00;3.66;0
54;bunker;3107.00;11.90;769.00;0.04;0
54;bunker;3114.00;12.18;803.00;1.60;0
54;bunker;3186.00;10.65;775.00;5.72;0
54;bunker;3188.00;11.30;750.00;0.65;0
54;bunker;3145.00;11.90;743.00;4.77;0
54;bunker;3122.00;12.80;744.00;0.04;0
54;bunker;3169.00;11.43;760.00;4.17;0
54;bunker;3136.00;12.23;776.00;5.37;0
54;bunker;3172.00;11.45;758.00;3.21;0
54;bunker;3109.00;12.20;789.00;6.23;0
54;anti_air_building;3180.00;11.18;758.00;1.16;0
54;anti_air_building;3137.00;11.90;775.00;5.28;0
54;anti_air_building;3162.00;11.80;769.00;0.55;0
54;synthetic_refinery;3140.00;12.43;763.00;3.22;0
54;radar_station;3150.00;12.23;761.00;1.32;0
54;rocket_site;3199.00;11.07;748.00;3.73;0
54;nuclear_reactor;3116.00;12.48;758.00;3.83;0
55;arms_factory;3149.00;11.00;699.00;5.65;0
55;arms_factory;3158.00;11.40;706.00;2.04;0
55;arms_factory;3150.00;12.00;718.00;4.70;0
55;arms_factory;3167.00;10.88;678.00;2.54;0
55;arms_factory;3182.00;11.60;717.00;4.10;0
55;arms_factory;3162.00;11.30;700.00;0.48;0
55;industrial_complex;3162.00;11.40;704.00;3.15;0
55;industrial_complex;3135.00;11.80;717.00;6.16;0
55;industrial_complex;3186.00;11.05;710.00;1.09;0
55;industrial_complex;3180.00;11.50;715.00;5.21;0
55;industrial_complex;3167.00;11.10;698.00;1.59;0
55;industrial_complex;3159.00;10.85;653.00;3.15;0
55;air_base;3140.00;11.75;715.00;0.99;0
55;bunker;3172.00;11.10;709.00;3.66;0
55;bunker;3164.00;11.10;652.00;0.04;0
55;bunker;3139.00;11.40;677.00;1.60;0
55;bunker;3153.00;10.88;685.00;5.72;0
55;bunker;3182.00;10.48;677.00;0.65;0
55;bunker;3160.00;11.48;710.00;4.77;0
55;bunker;3169.00;10.82;678.00;0.04;0
55;anti_air_building;3154.00;11.13;642.00;4.17;0
55;anti_air_building;3153.00;11.13;648.00;5.37;0
55;anti_air_building;3178.00;10.93;700.00;3.21;0
55;synthetic_refinery;3153.00;11.15;667.00;6.23;0
55;radar_station;3164.00;10.82;680.00;2.49;0
55;rocket_site;3152.00;11.25;639.00;5.28;0
55;nuclear_reactor;3156.00;11.05;679.00;0.55;0
56;arms_factory;3008.00;11.45;452.00;4.70;0
56;arms_factory;2996.00;11.00;442.00;2.54;0
56;arms_factory;3012.00;11.55;431.00;4.10;0
56;arms_factory;2984.00;11.60;449.00;0.48;0
56;arms_factory;2994.00;10.85;437.00;3.15;0
56;arms_factory;2989.00;10.93;421.00;6.16;0
56;industrial_complex;3000.00;11.68;409.00;1.09;0
56;industrial_complex;2973.00;12.53;434.00;5.21;0
56;industrial_complex;2961.00;12.30;422.00;1.59;0
56;industrial_complex;2977.00;11.48;412.00;3.15;0
56;industrial_complex;3006.00;10.93;423.00;0.99;0
56;industrial_complex;3004.00;11.90;409.00;3.66;0
56;air_base;2979.00;10.30;394.00;0.04;0
56;naval_base;2977.00;9.65;385.00;0.59;197
56;naval_base;3013.00;9.50;396.00;0.23;197
56;naval_base;2975.00;9.50;381.00;0.28;197
56;naval_base;2991.00;9.50;385.00;0.17;197
56;bunker;3016.00;11.70;434.00;0.04;0
56;bunker;3005.00;10.93;403.00;4.17;0
56;bunker;2982.00;11.48;448.00;5.37;0
56;bunker;2974.00;9.93;384.00;3.21;0
56;bunker;2992.00;10.23;397.00;6.23;0
56;bunker;2970.00;12.60;415.00;1.16;0
56;bunker;2989.00;11.45;418.00;5.28;0
56;bunker;2977.00;10.48;392.00;0.55;0
56;coastal_bunker;2999.00;9.75;387.00;0.17;0
56;coastal_bunker;2968.00;9.78;379.00;0.28;0
56;coastal_bunker;3013.00;9.82;397.00;0.23;0
56;coastal_bunker;2980.00;9.98;394.00;0.59;0
56;dockyard;2980.00;10.15;395.00;0.59;0
56;anti_air_building;2997.00;11.60;461.00;4.33;0
56;anti_air_building;3013.00;11.00;447.00;0.71;0
56;anti_air_building;3021.00;11.88;433.00;3.73;0
56;synthetic_refinery;2973.00;12.13;457.00;0.11;0
56;radar_station;2984.00;11.40;426.00;4.90;0
56;rocket_site;2987.00;10.63;429.00;5.44;0
56;nuclear_reactor;2996.00;10.03;416.00;2.17;0
57;arms_factory;2927.00;12.13;426.00;4.10;0
57;arms_factory;2916.00;12.85;422.00;0.48;0
57;arms_factory;2955.00;11.70;392.00;3.15;0
57;arms_factory;2902.00;10.30;373.00;6.16;0
57;arms_factory;2880.00;10.35;399.00;1.09;0
57;arms_factory;2901.00;10.07;371.00;5.21;0
57;industrial_complex;2922.00;10.73;381.00;1.59;0
57;industrial_complex;2936.00;11.00;385.00;3.15;0
57;industrial_complex;2945.00;12.07;416.00;0.99;0
57;industrial_complex;2885.00;11.75;432.00;3.66;0
57;industrial_complex;2944.00;10.53;374.00;0.04;0
57;industrial_complex;2918.00;12.13;411.00;1.60;0
57;air_base;2903.00;12.70;409.00;5.72;0
57;naval_base;2839.00;10.05;407.00;-1.33;237
57;naval_base;2924.00;9.50;354.00;-0.19;197
57;naval_base;2937.00;9.50;352.00;0.66;197
57;naval_base;2900.00;9.50;373.00;-0.32;197
57;naval_base;2857.00;9.50;400.00;0.93;197
57;naval_base;2875.00;9.50;406.00;-0.46;197
57;naval_base;2844.00;9.50;418.00;-1.70;237
57;naval_base;2961.00;10.00;369.00;1.25;197
57;bunker;2923.00;10.95;363.00;5.28;0
57;bunker;2943.00;11.63;389.00;0.55;0
57;bunker;2953.00;9.75;359.00;3.22;0
57;bunker;2853.00;11.40;421.00;5.88;0
57;bunker;2830.00;11.28;398.00;3.73;0
57;bunker;2930.00;12.35;413.00;3.83;0
57;bunker;2890.00;11.93;404.00;1.67;0
57;bunker;2900.00;11.32;430.00;4.33;0
57;bunker;2878.00;10.10;400.00;0.71;0
57;bunker;2890.00;10.25;385.00;3.73;0
57;bunker;2879.00;12.03;422.00;0.11;0
57;bunker;2851.00;11.30;405.00;2.78;0
57;bunker;2854.00;11.80;425.00;5.44;0
57;bunker;2956.00;9.90;373.00;2.17;0
57;coastal_bunker;2883.00;9.50;379.00;-0.32;0
57;coastal_bunker;2812.00;9.50;402.00;-1.33;0
57;coastal_bunker;2872.00;9.60;402.00;0.93;0
57;coastal_bunker;2874.00;9.50;407.00;1.00;0
57;coastal_bunker;2919.00;9.50;355.00;-0.19;0
57;coastal_bunker;2877.00;9.50;396.00;-0.46;0
57;coastal_bunker;2946.00;9.50;355.00;0.66;0
57;coastal_bunker;2960.00;10.07;365.00;1.25;0
57;dockyard;2960.00;10.07;365.00;1.25;0
57;anti_air_building;2930.00;10.85;380.00;4.40;0
57;anti_air_building;2947.00;11.20;368.00;5.96;0
57;anti_air_building;2832.00;11.10;399.00;2.34;0
57;synthetic_refinery;2940.00;11.13;368.00;0.18;0
57;radar_station;2889.00;11.88;398.00;3.22;0
57;rocket_site;2904.00;11.43;394.00;4.40;0
57;nuclear_reactor;2936.00;11.68;402.00;0.79;0
58;arms_factory;2752.00;10.55;417.00;3.15;0
58;arms_factory;2776.00;11.82;476.00;6.16;0
58;arms_factory;2728.00;10.78;452.00;1.09;0
58;arms_factory;2718.00;10.80;428.00;5.21;0
58;arms_factory;2768.00;10.75;495.00;1.59;0
58;arms_factory;2761.00;11.13;443.00;3.15;0
58;industrial_complex;2714.00;11.30;470.00;0.99;0
58;industrial_complex;2715.00;9.90;412.00;3.66;0
58;industrial_complex;2697.00;10.15;456.00;0.04;0
58;industrial_complex;2735.00;11.57;463.00;1.60;0
58;industrial_complex;2696.00;10.07;424.00;5.72;0
58;industrial_complex;2758.00;11.55;489.00;0.65;0
58;air_base;2738.00;11.80;477.00;4.77;0
58;naval_base;2699.00;9.88;421.00;-0.64;236
58;naval_base;2756.00;9.50;504.00;-2.40;447
58;naval_base;2730.00;9.82;483.00;-3.54;447
58;naval_base;2736.00;9.50;404.00;1.52;237
58;naval_base;2733.00;9.50;488.00;-2.58;447
58;naval_base;2739.00;9.98;432.00;-1.17;236
58;bunker;2735.00;11.85;472.00;5.28;0
58;bunker;2752.00;10.23;408.00;0.55;0
58;bunker;2767.00;11.38;491.00;3.22;0
58;bunker;2718.00;11.30;474.00;5.88;0
58;bunker;2722.00;10.93;441.00;3.73;0
58;bunker;2742.00;11.18;453.00;3.83;0
58;coastal_bunker;2761.00;9.65;417.00;1.52;0
58;coastal_bunker;2697.00;9.50;414.00;-0.64;0
58;coastal_bunker;2711.00;9.57;486.00;-3.54;0
58;coastal_bunker;2756.00;9.78;503.00;-2.40;0
58;coastal_bunker;2740.00;9.82;433.00;-1.17;0
58;coastal_bunker;2731.00;10.05;483.00;-2.58;0
58;dockyard;2715.00;9.63;419.00;-0.64;0
58;anti_air_building;2747.00;10.40;490.00;2.17;0
58;anti_air_building;2695.00;10.05;423.00;4.84;0
58;anti_air_building;2696.00;10.50;466.00;1.23;0
58;synthetic_refinery;2749.00;10.13;408.00;2.78;0
58;radar_station;2732.00;10.80;450.00;1.50;0
58;rocket_site;2742.00;11.40;457.00;1.83;0
58;nuclear_reactor;2713.00;10.90;451.00;5.95;0
59;arms_factory;2833.00;11.63;496.00;1.09;0
59;arms_factory;2830.00;11.65;441.00;5.21;0
59;arms_factory;2776.00;10.60;446.00;1.59;0
59;arms_factory;2796.00;11.90;471.00;3.15;0
59;arms_factory;2778.00;10.18;428.00;0.99;0
59;arms_factory;2852.00;10.85;440.00;3.66;0
59;industrial_complex;2845.00;11.07;459.00;0.04;0
59;industrial_complex;2872.00;11.40;479.00;1.60;0
59;industrial_complex;2879.00;11.73;498.00;5.72;0
59;industrial_complex;2838.00;11.50;440.00;0.65;0
59;industrial_complex;2798.00;11.65;462.00;4.77;0
59;industrial_complex;2882.00;12.15;465.00;0.04;0
59;air_base;2865.00;12.07;498.00;4.17;0
59;naval_base;2807.00;9.50;424.00;-0.79;237
59;naval_base;2794.00;9.60;427.00;0.36;237
59;bunker;2868.00;11.28;465.00;6.23;0
59;bunker;2759.00;11.48;455.00;1.16;0
59;bunker;2815.00;11.90;484.00;5.28;0
59;bunker;2825.00;11.50;440.00;0.55;0
59;bunker;2772.00;11.65;438.00;3.22;0
59;bunker;2830.00;11.88;475.00;5.88;0
59;bunker;2888.00;11.55;482.00;3.73;0
59;bunker;2815.00;10.38;452.00;3.83;0
59;bunker;2822.00;11.43;420.00;1.67;0
59;coastal_bunker;2765.00;9.50;423.00;0.36;0
59;coastal_bunker;2836.00;9.50;410.00;-0.79;0
59;dockyard;2805.00;9.50;433.00;-0.79;0
59;anti_air_building;2815.00;10.48;454.00;0.11;0
59;anti_air_building;2775.00;11.70;466.00;2.78;0
59;anti_air_building;2846.00;11.88;489.00;5.44;0
59;synthetic_refinery;2815.00;10.18;428.00;2.17;0
59;radar_station;2824.00;11.53;460.00;5.62;0
59;rocket_site;2777.00;11.80;465.00;1.23;0
59;nuclear_reactor;2797.00;11.70;485.00;2.78;0
60;arms_factory;2898.00;12.65;484.00;1.59;0
60;arms_factory;2949.00;11.85;475.00;3.15;0
60;arms_factory;2967.00;11.68;444.00;0.99;0
60;arms_factory;2953.00;13.35;448.00;3.66;0
60;arms_factory;2943.00;12.30;451.00;0.04;0
60;arms_factory;2905.00;13.40;526.00;1.60;0
60;industrial_complex;2890.00;13.40;528.00;5.72;0
60;industrial_complex;2932.00;12.95;446.00;0.65;0
60;industrial_complex;2916.00;12.85;501.00;4.77;0
60;industrial_complex;2935.00;12.25;503.00;0.04;0
60;industrial_complex;2893.00;12.38;500.00;4.17;0
60;industrial_complex;2894.00;12.65;464.00;5.37;0
60;air_base;2946.00;11.85;480.00;3.21;0
60;bunker;2962.00;13.50;482.00;6.23;0
60;bunker;2949.00;11.80;465.00;1.16;0
60;bunker;2937.00;11.70;470.00;5.28;0
60;bunker;2891.00;11.48;485.00;0.55;0
60;bunker;2908.00;12.23;502.00;3.22;0
60;bunker;2918.00;12.48;484.00;5.88;0
60;bunker;2889.00;13.23;520.00;3.73;0
60;bunker;2925.00;13.00;448.00;3.83;0
60;bunker;2892.00;11.88;441.00;1.67;0
60;anti_air_building;2895.00;12.45;509.00;4.33;0
60;anti_air_building;2911.00;12.00;472.00;0.71;0
60;anti_air_building;2949.00;11.57;488.00;3.73;0
60;synthetic_refinery;2949.00;11.45;491.00;0.11;0
60;radar_station;2924.00;12.40;486.00;4.90;0
60;rocket_site;2943.00;11.57;466.00;5.44;0
60;nuclear_reactor;2939.00;11.70;469.00;2.17;0
61;arms_factory;2929.00;12.95;566.00;0.99;0
61;arms_factory;2965.00;12.38;544.00;3.66;0
61;arms_factory;2936.00;11.85;537.00;0.04;0
61;arms_factory;2913.00;12.90;557.00;1.60;0
61;arms_factory;2941.00;12.48;530.00;5.72;0
61;arms_factory;2932.00;12.85;559.00;0.65;0
61;industrial_complex;2931.00;11.85;521.00;4.77;0
61;industrial_complex;2960.00;12.00;502.00;0.04;0
61;industrial_complex;2902.00;12.55;549.00;4.17;0
61;industrial_complex;2936.00;12.60;573.00;5.37;0
61;industrial_complex;2917.00;12.07;544.00;3.21;0
61;industrial_complex;2964.00;11.98;534.00;6.23;0
61;air_base;2893.00;12.90;540.00;1.16;0
61;bunker;2959.00;12.55;526.00;5.28;0
61;bunker;2903.00;12.73;540.00;0.55;0
61;bunker;2949.00;12.30;501.00;3.22;0
61;bunker;2924.00;11.90;541.00;5.88;0
61;bunker;2946.00;13.00;565.00;3.73;0
61;bunker;2958.00;12.60;550.00;3.83;0
61;anti_air_building;2920.00;12.43;550.00;1.67;0
61;anti_air_building;2950.00;12.78;509.00;4.33;0
61;anti_air_building;2901.00;12.53;546.00;0.71;0
61;synthetic_refinery;2944.00;11.93;502.00;3.73;0
61;radar_station;2932.00;11.80;536.00;0.86;0
61;rocket_site;2956.00;12.65;529.00;2.78;0
61;nuclear_reactor;2959.00;12.20;554.00;5.44;0
62;arms_factory;2856.00;11.70;519.00;0.04;0
62;arms_factory;2872.00;12.48;513.00;1.60;0
62;arms_factory;2819.00;11.88;502.00;5.72;0
62;arms_factory;2829.00;11.45;536.00;0.65;0
62;arms_factory;2780.00;11.00;496.00;4.77;0
62;arms_factory;2890.00;12.90;561.00;0.04;0
62;industrial_complex;2823.00;11.45;494.00;4.17;0
62;industrial_complex;2850.00;11.00;557.00;5.37;0
62;industrial_complex;2790.00;11.10;494.00;3.21;0
62;industrial_complex;2870.00;12.07;559.00;6.23;0
62;industrial_complex;2864.00;10.70;600.00;1.16;0
62;industrial_complex;2848.00;11.70;554.00;5.28;0
62;air_base;2845.00;12.00;543.00;0.55;0
62;naval_base;2776.00;10.28;510.00;-2.23;447
62;naval_base;2841.00;9.50;578.00;-1.92;521
62;naval_base;2826.00;9.55;538.00;-1.84;521
62;bunker;2825.00;11.45;495.00;3.83;0
62;bunker;2807.00;11.80;520.00;1.67;0
62;bunker;2882.00;13.70;577.00;4.33;0
62;bunker;2844.00;9.80;584.00;0.71;0
62;bunker;2879.00;13.45;530.00;3.73;0
62;bunker;2853.00;11.68;546.00;0.11;0
62;bunker;2844.00;11.85;543.00;2.78;0
62;coastal_bunker;2841.00;9.50;576.00;-1.92;0
62;coastal_bunker;2764.00;9.50;508.00;-2.23;0
62;coastal_bunker;2825.00;9.53;537.00;-1.84;0
62;dockyard;2833.00;9.68;551.00;-1.92;0
62;anti_air_building;2878.00;12.85;519.00;2.78;0
62;anti_air_building;2864.00;13.10;514.00;0.62;0
62;anti_air_building;2823.00;11.95;503.00;1.83;0
62;synthetic_refinery;2827.00;10.43;537.00;5.95;0
62;radar_station;2830.00;9.50;545.00;3.68;0
62;rocket_site;2883.00;13.48;562.00;3.90;0
62;nuclear_reactor;2827.00;11.45;497.00;1.73;0
63;arms_factory;2916.00;11.70;589.00;5.72;0
63;arms_factory;2928.00;12.55;644.00;0.65;0
63;arms_factory;2922.00;12.50;613.00;4.77;0
63;arms_factory;2894.00;12.45;602.00;0.04;0
63;arms_factory;2922.00;11.80;576.00;4.17;0
63;arms_factory;2909.00;13.23;654.00;5.37;0
63;industrial_complex;2956.00;11.48;648.00;3.21;0
63;industrial_complex;2939.00;11.80;604.00;6.23;0
63;industrial_complex;2949.00;11.85;602.00;1.16;0
63;industrial_complex;2930.00;12.60;647.00;5.28;0
63;industrial_complex;2956.00;11.85;613.00;0.55;0
63;industrial_complex;2953.00;11.70;611.00;3.22;0
63;air_base;2932.00;12.63;581.00;5.88;0
63;bunker;2912.00;12.95;638.00;3.73;0
63;bunker;2960.00;11.55;623.00;3.83;0
63;bunker;2880.00;11.75;601.00;1.67;0
63;bunker;2956.00;11.93;587.00;4.33;0
63;bunker;2925.00;12.50;599.00;0.71;0
63;bunker;2908.00;12.43;611.00;3.73;0
63;bunker;2927.00;12.07;607.00;0.11;0
63;bunker;2892.00;12.70;573.00;2.78;0
63;anti_air_building;2911.00;13.23;643.00;5.44;0
63;anti_air_building;2957.00;11.30;607.00;2.17;0
63;anti_air_building;2949.00;11.80;605.00;4.84;0
63;synthetic_refinery;2907.00;12.85;595.00;1.23;0
63;radar_station;2921.00;12.55;613.00;5.20;0
63;rocket_site;2944.00;11.80;646.00;0.62;0
63;nuclear_reactor;2957.00;11.20;602.00;1.83;0
64;arms_factory;2852.00;13.57;694.00;4.77;0
64;arms_factory;2864.00;12.80;617.00;0.04;0
64;arms_factory;2889.00;12.18;633.00;4.17;0
64;arms_factory;2890.00;12.23;654.00;5.37;0
64;arms_factory;2840.00;10.00;665.00;3.21;0
64;arms_factory;2877.00;13.30;666.00;6.23;0
64;industrial_complex;2914.00;12.80;668.00;1.16;0
64;industrial_complex;2910.00;12.85;687.00;5.28;0
64;industrial_complex;2846.00;10.28;598.00;0.55;0
64;industrial_complex;2861.00;11.95;621.00;3.22;0
64;industrial_complex;2880.00;12.60;637.00;5.88;0
64;industrial_complex;2852.00;10.35;638.00;3.73;0
64;air_base;2865.00;12.32;648.00;3.83;0
64;naval_base;2835.00;9.65;610.00;-0.90;521
64;naval_base;2836.00;9.50;644.00;-1.25;668
64;naval_base;2840.00;9.50;672.00;-0.79;668
64;naval_base;2845.00;9.93;678.00;-0.32;668
64;bunker;2853.00;13.00;626.00;0.11;0
64;bunker;2920.00;13.10;666.00;2.78;0
64;bunker;2879.00;13.10;631.00;5.44;0
64;bunker;2840.00;10.48;648.00;2.17;0
64;bunker;2863.00;12.18;651.00;4.84;0
64;bunker;2864.00;12.95;691.00;1.23;0
64;bunker;2849.00;11.50;682.00;2.78;0
64;coastal_bunker;2836.00;9.50;643.00;-1.25;0
64;coastal_bunker;2854.00;9.65;634.00;-2.76;0
